Id,income,age,experience,married,house_ownership,car_ownership,profession,city,state,current_job_years,current_house_years,risk_flag
144387,8692332,61,3,single,rented,no,Civil_engineer,Warangal[11][12],Telangana,3,13,0
96970,6379086,72,11,married,rented,yes,Drafter,Gaya,Bihar,11,12,0
121696,2213998,78,11,single,owned,no,Police_officer,Kakinada,Andhra_Pradesh,11,14,0
102315,2044506,38,20,single,rented,yes,Psychologist,Dewas,Madhya_Pradesh,4,10,0
198778,667691,40,20,married,rented,no,Official,Nandyal,Andhra_Pradesh,13,13,0
23831,6859891,66,13,single,rented,no,Psychologist,Raipur,Chhattisgarh,11,13,0
231323,931613,70,18,single,owned,yes,Surveyor,Tiruchirappalli[10],Tamil_Nadu,8,10,0
221411,5038145,35,18,single,rented,no,Surveyor,Jalna,Maharashtra,7,11,1
149984,4986118,72,19,single,rented,yes,Geologist,Hospet,Karnataka,10,13,0
94014,6117194,23,9,single,rented,yes,Civil_servant,Begusarai,Bihar,9,14,0
190614,8508480,46,0,single,rented,no,Biomedical_Engineer,Kulti,West_Bengal,0,10,0
31317,2818110,41,20,married,rented,no,Librarian,Akola,Maharashtra,12,14,0
58876,7767461,65,6,single,owned,no,Fashion_Designer,Farrukhabad,Uttar_Pradesh,6,13,0
26437,5741460,30,19,single,rented,yes,Analyst,Tadepalligudem,Andhra_Pradesh,4,11,0
217819,9344681,62,14,married,rented,no,Microbiologist,Haldia,West_Bengal,5,14,0
163880,7530512,65,12,single,rented,no,Microbiologist,Saharanpur,Uttar_Pradesh,10,12,0
27608,2888327,52,19,single,rented,yes,Drafter,Hajipur[31],Bihar,8,12,0
135030,6178223,46,19,single,owned,yes,Architect,Kanpur,Uttar_Pradesh,11,13,0
113953,6800688,78,5,single,rented,no,Graphic_Designer,Mango,Jharkhand,5,14,0
210209,7942966,51,6,single,rented,yes,Financial_Analyst,Ballia,Uttar_Pradesh,4,12,0
58327,6235492,68,6,single,norent_noown,no,Comedian,Jamalpur[36],Bihar,6,12,0
81952,4136252,79,12,married,rented,yes,Fashion_Designer,Tumkur,Karnataka,12,14,0
204096,7717248,75,18,single,owned,yes,Chef,Rewa,Madhya_Pradesh,9,12,0
250014,433343,30,14,single,rented,yes,Civil_engineer,Tirunelveli,Tamil_Nadu,13,12,0
9121,5992073,22,14,single,rented,no,Librarian,Bongaigaon,Assam,6,10,0
213334,4110405,22,4,single,rented,yes,Lawyer,Srikakulam,Andhra_Pradesh,4,10,0
112768,9585622,79,15,single,rented,no,Software_Developer,Bidar,Karnataka,5,13,0
188314,2322708,25,5,married,rented,no,Chef,Dehri[30],Bihar,5,12,0
126126,4514928,28,20,single,rented,yes,Software_Developer,Bhubaneswar,Odisha,5,11,0
214675,5112961,67,5,single,rented,no,Web_designer,Jalna,Maharashtra,3,10,1
150389,8750833,50,19,single,rented,no,Engineer,Proddatur,Andhra_Pradesh,11,11,1
155326,6619894,44,16,married,rented,yes,Politician,Etawah,Uttar_Pradesh,6,14,0
7046,7571977,75,5,single,rented,yes,Civil_servant,Ranchi,Jharkhand,5,13,1
125070,892655,53,4,single,rented,no,Web_designer,Vijayawada,Andhra_Pradesh,4,10,0
162599,5186187,76,2,single,rented,no,Dentist,Shahjahanpur,Uttar_Pradesh,2,12,1
5312,6394243,39,13,single,owned,no,Army_officer,Vadodara,Gujarat,13,13,0
5506,4065331,70,14,single,rented,no,Civil_engineer,Pune,Maharashtra,9,14,0
251965,520057,40,13,single,rented,yes,Analyst,Shahjahanpur,Uttar_Pradesh,13,14,0
180568,7319293,40,6,single,rented,no,Designer,Phagwara,Punjab,4,14,0
102489,133768,50,20,single,rented,no,Lawyer,Chandrapur,Maharashtra,10,12,0
117634,4039148,54,12,married,rented,no,Magistrate,Thoothukudi,Tamil_Nadu,6,14,0
39475,6943697,37,14,single,rented,no,Army_officer,Pali,Rajasthan,3,12,1
67551,2197462,70,5,single,rented,no,Technician,Kamarhati,West_Bengal,5,11,0
64028,3114997,48,20,single,rented,yes,Artist,Bidhannagar,West_Bengal,5,10,0
241485,2980465,55,6,single,rented,no,Technician,Suryapet,Telangana,6,11,0
237316,260827,74,2,single,rented,no,Physician,Ambattur,Tamil_Nadu,2,10,1
214588,5360213,64,12,single,rented,yes,Chartered_Accountant,Siwan[32],Bihar,4,14,0
208985,5850440,68,20,married,rented,no,Physician,Aurangabad[39],Bihar,11,12,0
190575,9237595,53,6,single,rented,no,Librarian,Ambarnath,Maharashtra,5,11,0
80721,4850381,69,6,single,rented,no,Web_designer,Hosur,Tamil_Nadu,6,11,0
37213,9030468,26,14,single,rented,no,Physician,Bhind,Madhya_Pradesh,6,13,0
274,2062343,40,15,married,rented,yes,Aviator,Ballia,Uttar_Pradesh,14,11,0
183403,9106505,73,15,single,rented,no,Consultant,Sonipat,Haryana,8,12,0
187634,1808178,68,18,single,rented,yes,Design_Engineer,Orai,Uttar_Pradesh,14,12,0
248461,6075754,48,1,single,rented,no,Civil_engineer,Surat,Gujarat,1,14,0
219587,5962645,22,1,single,rented,yes,Lawyer,Nagercoil,Tamil_Nadu,1,13,0
27066,1856689,46,5,single,rented,yes,Air_traffic_controller,Amravati,Maharashtra,5,12,0
164008,9959440,78,17,single,rented,yes,Dentist,Siliguri,West_Bengal,9,13,0
81500,1609239,47,3,single,rented,no,Flight_attendant,Tumkur,Karnataka,3,14,0
186118,1589605,46,13,single,rented,no,Architect,Ambala,Haryana,9,10,0
165711,8625543,66,12,single,rented,yes,Architect,Machilipatnam,Andhra_Pradesh,10,13,0
235266,802909,70,10,single,rented,yes,Secretary,Shimla,Himachal_Pradesh,10,12,1
167383,826681,78,4,married,rented,yes,Analyst,Ongole,Andhra_Pradesh,4,14,0
216511,8548962,23,18,single,rented,yes,Politician,Ramagundam[27],Telangana,4,13,0
81071,6227811,60,14,single,owned,no,Economist,Sirsa,Haryana,12,12,0
43644,3643303,79,0,single,rented,no,Economist,Kishanganj[35],Bihar,0,12,0
84365,283812,77,20,single,owned,no,Geologist,Ulhasnagar,Maharashtra,10,10,0
83907,1925567,75,20,single,owned,yes,Chemical_engineer,Aligarh,Uttar_Pradesh,12,14,0
149089,1916815,53,8,single,rented,no,Police_officer,Chinsurah,West_Bengal,8,14,0
100911,9641617,61,6,single,rented,no,Air_traffic_controller,Ramgarh,Jharkhand,6,10,0
250679,5772067,34,2,single,rented,no,Surgeon,Mangalore,Karnataka,2,11,0
203046,1294095,47,9,single,owned,no,Surgeon,Hajipur[31],Bihar,8,14,0
150122,5647261,64,10,single,rented,no,Psychologist,Bhusawal,Maharashtra,10,10,1
63795,46244,36,9,single,rented,no,Statistician,Ajmer,Rajasthan,8,14,0
242653,3264485,34,0,single,rented,yes,Microbiologist,Chinsurah,West_Bengal,0,12,0
45589,4485310,49,7,married,rented,no,Magistrate,Siliguri,West_Bengal,7,14,0
62443,9094813,52,16,single,rented,no,Statistician,Nandyal,Andhra_Pradesh,14,11,0
39175,7648582,34,8,single,rented,no,Psychologist,Kochi,Kerala,8,12,0
80158,6904654,32,13,single,rented,no,Analyst,Barasat,West_Bengal,11,10,0
247092,3279323,66,13,single,rented,no,Politician,Shimla,Himachal_Pradesh,13,14,0
118501,2428943,34,18,single,rented,no,Statistician,Alappuzha,Kerala,10,14,0
189366,681770,28,5,single,rented,yes,Computer_operator,Agra,Uttar_Pradesh,5,14,0
19722,3740856,34,18,single,rented,no,Microbiologist,Aurangabad[39],Bihar,8,14,0
88333,7592766,58,1,single,rented,no,Architect,Guntakal,Andhra_Pradesh,1,14,0
103160,6602095,62,15,single,rented,no,Surveyor,Sri_Ganganagar,Rajasthan,8,14,0
119485,4608251,59,0,single,rented,no,Flight_attendant,Korba,Chhattisgarh,0,10,0
72601,5485064,27,2,single,rented,no,Designer,South_Dumdum,West_Bengal,2,12,0
86913,3330944,52,7,single,norent_noown,no,Biomedical_Engineer,Thanjavur,Tamil_Nadu,7,10,0
246899,4334573,46,2,single,rented,no,Graphic_Designer,Surendranagar_Dudhrej,Gujarat,2,14,0
109761,191452,53,1,single,owned,yes,Software_Developer,Tinsukia,Assam,1,12,0
21918,8190070,61,9,single,rented,yes,Mechanical_engineer,Bareilly,Uttar_Pradesh,3,12,0
178814,4702825,59,8,single,rented,no,Dentist,Indore,Madhya_Pradesh,5,13,0
167174,8688804,34,12,single,rented,no,Biomedical_Engineer,Baranagar,West_Bengal,7,11,0
160401,4212878,28,10,single,rented,yes,Chemical_engineer,Patiala,Punjab,7,14,0
26044,1369359,22,19,single,norent_noown,yes,Politician,Malda,West_Bengal,9,12,0
77584,8640226,40,12,single,owned,no,Financial_Analyst,Pimpri-Chinchwad,Maharashtra,9,10,0
60581,2204102,22,17,single,rented,no,Architect,Kavali,Andhra_Pradesh,7,12,0
163301,9504715,51,14,single,rented,yes,Consultant,Akola,Maharashtra,14,10,0
93327,8196418,61,15,single,owned,yes,Lawyer,Rajpur_Sonarpur,West_Bengal,5,12,0
147616,6762902,43,10,single,rented,yes,Financial_Analyst,Kozhikode,Kerala,3,13,0
130088,4824858,58,15,single,rented,no,Hotel_Manager,Surat,Gujarat,8,11,0
136719,2017565,62,9,single,rented,no,Technology_specialist,Panvel,Maharashtra,6,11,0
155454,4239717,21,5,single,rented,no,Scientist,Ghaziabad,Uttar_Pradesh,5,12,0
45615,647926,35,5,single,rented,yes,Petroleum_Engineer,Aurangabad,Maharashtra,5,11,0
174499,4439374,70,16,single,owned,yes,Comedian,Ambala,Haryana,14,10,0
221806,5887071,29,10,single,rented,yes,Dentist,Katihar,Bihar,10,13,0
31338,1715663,54,16,single,rented,no,Police_officer,Dehri[30],Bihar,14,11,0
220753,4502471,48,10,single,owned,yes,Consultant,Pudukkottai,Tamil_Nadu,10,12,0
91093,2322708,25,5,married,rented,no,Chef,Dehri[30],Bihar,5,12,0
70682,3958023,39,19,single,rented,no,Chef,Jamshedpur,Jharkhand,5,11,0
222720,2562429,38,17,single,rented,yes,Magistrate,Khandwa,Madhya_Pradesh,5,10,0
178384,9507533,32,4,married,rented,no,Lawyer,Satna,Madhya_Pradesh,4,11,0
149703,3974596,45,2,single,rented,no,Flight_attendant,Pune,Maharashtra,2,13,0
233673,4616801,67,14,single,norent_noown,yes,Police_officer,Bijapur,Karnataka,6,13,0
177008,6350000,23,4,single,rented,no,Web_designer,Madurai,Tamil_Nadu,4,12,0
144590,5734542,32,12,single,rented,no,Software_Developer,Unnao,Uttar_Pradesh,5,13,0
207159,5888261,78,6,single,rented,no,Physician,Adoni,Andhra_Pradesh,3,10,0
46078,4626026,28,8,single,rented,no,Hotel_Manager,Baranagar,West_Bengal,8,14,0
127500,6831818,21,0,single,rented,no,Technician,Belgaum,Karnataka,0,13,0
45893,8553255,53,12,single,norent_noown,no,Civil_engineer,Bally,West_Bengal,12,10,0
75530,1743615,21,1,single,rented,yes,Dentist,Kumbakonam,Tamil_Nadu,1,13,0
154603,9569607,51,13,single,rented,no,Engineer,Dehri[30],Bihar,12,13,0
30892,7793212,27,19,single,rented,no,Surgeon,Rajpur_Sonarpur,West_Bengal,13,11,0
158748,4012270,39,7,single,rented,yes,Web_designer,Hazaribagh,Jharkhand,7,10,0
228628,4486466,77,16,single,rented,yes,Physician,Udupi,Karnataka,7,12,0
198445,505809,33,9,single,rented,yes,Air_traffic_controller,Anantapuram[24],Andhra_Pradesh,9,10,0
190632,4232176,27,4,single,rented,no,Police_officer,Bidhannagar,West_Bengal,3,10,0
226951,3520160,53,2,single,rented,no,Police_officer,"Khora,_Ghaziabad",Uttar_Pradesh,2,14,0
99033,3422262,78,8,single,rented,yes,Computer_hardware_engineer,Moradabad,Uttar_Pradesh,8,12,0
237362,4094037,54,10,single,rented,no,Civil_engineer,Tadipatri,Andhra_Pradesh,6,10,0
50711,6649334,59,12,married,rented,no,Fashion_Designer,Surendranagar_Dudhrej,Gujarat,11,11,1
166014,9761761,33,5,single,rented,no,Petroleum_Engineer,Raipur,Chhattisgarh,5,14,0
91413,4260981,47,18,single,rented,no,Politician,Hindupur,Andhra_Pradesh,7,13,0
236061,2063277,28,7,married,rented,yes,Petroleum_Engineer,Haldia,West_Bengal,3,10,0
34828,4145551,46,15,married,rented,no,Statistician,Aligarh,Uttar_Pradesh,11,13,1
131557,5888261,78,6,single,rented,no,Physician,Adoni,Andhra_Pradesh,3,10,0
33085,5643939,76,11,single,rented,yes,Secretary,Nellore[14][15],Andhra_Pradesh,3,11,0
217487,9502551,35,6,single,rented,yes,Statistician,Miryalaguda,Telangana,3,12,0
88275,5375354,38,4,single,rented,no,Petroleum_Engineer,Etawah,Uttar_Pradesh,4,14,0
215360,4277458,41,8,single,rented,no,Civil_engineer,Kumbakonam,Tamil_Nadu,8,11,0
159878,4032575,50,8,single,rented,no,Financial_Analyst,Hindupur,Andhra_Pradesh,8,11,0
118277,3298975,49,8,single,rented,yes,Graphic_Designer,Morbi,Gujarat,8,12,0
19966,8201240,37,1,single,rented,no,Librarian,Guntur[13],Andhra_Pradesh,1,13,1
221246,4557776,50,5,single,rented,no,Politician,Phusro,Jharkhand,5,14,0
178767,4916345,73,8,single,rented,yes,Air_traffic_controller,Raiganj,West_Bengal,8,12,1
100948,874408,47,18,single,rented,no,Chef,Bhiwani,Haryana,3,11,0
34640,6910809,41,10,single,rented,yes,Artist,Indore,Madhya_Pradesh,5,12,0
105546,7046794,23,7,married,rented,no,Designer,Mehsana,Gujarat,6,13,0
122185,6058793,45,0,single,rented,no,Hotel_Manager,Raiganj,West_Bengal,0,12,0
63773,5173267,65,1,single,rented,yes,Lawyer,Pallavaram,Tamil_Nadu,1,10,0
129391,9130139,40,11,married,rented,no,Chef,Gulbarga,Karnataka,5,12,0
89529,3580985,53,13,married,rented,no,Chef,Buxar[37],Bihar,13,14,0
103182,4449069,36,17,single,owned,yes,Magistrate,Sasaram[30],Bihar,7,11,0
80695,4240357,58,2,single,rented,yes,Designer,Bangalore,Karnataka,2,12,0
152522,1623907,44,14,single,norent_noown,no,Design_Engineer,Satna,Madhya_Pradesh,14,11,0
228185,3608882,51,1,single,rented,no,Graphic_Designer,Rajkot,Gujarat,1,10,0
69281,5160409,31,10,single,rented,yes,Economist,Pallavaram,Tamil_Nadu,3,13,0
145879,7187813,47,2,single,rented,no,Flight_attendant,Parbhani,Maharashtra,2,13,1
239437,9086512,34,16,single,rented,no,Geologist,Ichalkaranji,Maharashtra,13,12,1
57060,7932170,66,4,single,rented,no,Civil_servant,Navi_Mumbai,Maharashtra,4,12,0
202570,4110405,22,4,single,rented,yes,Lawyer,Srikakulam,Andhra_Pradesh,4,10,0
150221,9930063,46,15,single,rented,yes,Comedian,Kirari_Suleman_Nagar,Delhi,5,10,0
6844,2803101,25,10,single,rented,no,Physician,Sikar,Rajasthan,10,14,1
23172,5778620,70,19,single,rented,yes,Petroleum_Engineer,Gorakhpur,Uttar_Pradesh,13,14,0
109384,1500230,33,1,single,rented,yes,Designer,Farrukhabad,Uttar_Pradesh,1,13,0
25517,1596742,79,15,single,norent_noown,no,Software_Developer,Buxar[37],Bihar,14,14,0
234341,9612466,37,19,single,rented,yes,Surveyor,Loni,Uttar_Pradesh,14,13,1
86715,8010013,45,11,single,rented,no,Technical_writer,Hazaribagh,Jharkhand,7,14,0
68076,432951,45,1,single,rented,yes,Technology_specialist,Shivpuri,Madhya_Pradesh,1,11,1
88361,3846842,79,6,single,rented,no,Engineer,Hajipur[31],Bihar,6,11,0
87792,700895,33,0,single,rented,no,Technology_specialist,Surendranagar_Dudhrej,Gujarat,0,13,0
40217,6329731,45,9,single,norent_noown,no,Designer,Bhilwara,Rajasthan,9,13,0
148983,1294095,47,9,single,owned,no,Surgeon,Hajipur[31],Bihar,8,14,0
13088,1872855,79,16,single,rented,no,Chartered_Accountant,Jorhat,Assam,4,13,0
14579,1906089,27,14,single,rented,no,Computer_hardware_engineer,Nagpur,Maharashtra,5,13,1
45754,6144152,72,18,single,owned,no,Software_Developer,Cuttack,Odisha,13,12,0
165406,2800646,40,12,single,rented,yes,Lawyer,Bhavnagar,Gujarat,3,11,0
63359,6979242,33,2,single,rented,no,Scientist,Vadodara,Gujarat,2,11,0
127187,2623596,54,6,single,rented,yes,Technology_specialist,Muzaffarpur,Bihar,6,13,0
116204,8497267,65,6,single,rented,no,Civil_engineer,Madanapalle,Andhra_Pradesh,6,12,0
192472,5827981,34,1,single,rented,no,Technical_writer,Deoghar,Jharkhand,1,12,0
113475,137594,52,10,single,rented,yes,Technical_writer,Sagar,Madhya_Pradesh,7,10,0
179406,8440210,79,18,single,rented,no,Politician,Meerut,Uttar_Pradesh,5,10,0
216803,5884582,32,20,single,rented,no,Chemical_engineer,Guwahati,Assam,9,10,0
99090,5400619,71,1,single,rented,no,Software_Developer,Allahabad,Uttar_Pradesh[5],1,12,0
95106,6859181,37,6,married,rented,no,Chemical_engineer,Durgapur,West_Bengal,3,14,0
144372,3831317,48,6,single,rented,no,Computer_hardware_engineer,Jaunpur,Uttar_Pradesh,6,13,0
24783,9589262,43,13,single,rented,no,Web_designer,Bidhannagar,West_Bengal,4,10,0
179198,9829765,31,14,single,rented,no,Physician,Dewas,Madhya_Pradesh,12,14,0
137650,9111852,24,6,single,rented,yes,Surgeon,Bahraich,Uttar_Pradesh,6,11,0
13123,1752625,41,8,single,rented,no,Artist,Fatehpur,Uttar_Pradesh,3,10,0
212438,1258983,76,12,single,rented,no,Technical_writer,Fatehpur,Uttar_Pradesh,4,10,0
75422,924200,69,2,single,rented,no,Industrial_Engineer,Karaikudi,Tamil_Nadu,2,10,0
95222,3846207,33,0,single,rented,yes,Psychologist,Satara,Maharashtra,0,12,0
107436,9063924,47,19,single,rented,no,Engineer,Ambarnath,Maharashtra,9,11,0
177789,5164517,33,17,married,rented,no,Secretary,Gwalior,Madhya_Pradesh,6,11,0
248549,4266390,38,19,single,owned,no,Chartered_Accountant,Bellary,Karnataka,11,12,0
64613,3082162,34,18,single,norent_noown,no,Physician,Shimoga,Karnataka,3,10,0
110561,8018101,63,9,single,rented,yes,Air_traffic_controller,Gulbarga,Karnataka,9,13,0
38865,8854489,36,18,single,rented,no,Design_Engineer,Panvel,Maharashtra,13,14,1
241951,5670209,68,14,single,rented,yes,Aviator,Singrauli,Madhya_Pradesh,7,12,1
244476,4557062,46,5,single,owned,no,Petroleum_Engineer,Bathinda,Punjab,5,14,0
190449,911309,69,12,single,rented,no,Flight_attendant,Nanded,Maharashtra,9,13,0
172518,2177728,29,7,married,rented,yes,Dentist,Thane,Maharashtra,7,14,0
41489,7968822,24,13,single,rented,no,Petroleum_Engineer,Begusarai,Bihar,3,13,0
63693,5524586,67,7,single,rented,no,Technical_writer,Karnal,Haryana,7,12,0
156597,5899830,77,4,single,rented,no,Technical_writer,Karnal,Haryana,4,14,0
242345,5520186,44,12,single,rented,no,Librarian,Agra,Uttar_Pradesh,11,10,0
237863,2726255,59,20,single,rented,no,Software_Developer,Sambhal,Uttar_Pradesh,3,11,0
66704,8012134,48,0,single,rented,no,Technology_specialist,Rourkela,Odisha,0,10,0
219184,747231,48,6,single,rented,yes,Physician,Guntakal,Andhra_Pradesh,6,14,0
75729,8195887,79,16,single,rented,no,Chef,Ichalkaranji,Maharashtra,14,13,1
164105,732443,65,4,single,rented,no,Physician,Karnal,Haryana,4,14,0
21473,7126847,31,9,single,rented,no,Official,Jamalpur[36],Bihar,9,11,0
17540,700895,33,0,single,rented,no,Technology_specialist,Surendranagar_Dudhrej,Gujarat,0,13,0
32624,9348360,48,12,single,rented,yes,Financial_Analyst,Lucknow,Uttar_Pradesh,12,10,0
89147,5360758,50,15,married,rented,yes,Air_traffic_controller,Guntur[13],Andhra_Pradesh,6,11,0
95628,6447929,53,14,single,rented,yes,Firefighter,Vadodara,Gujarat,8,12,0
141760,6760782,68,5,single,rented,no,Chartered_Accountant,Kolkata,West_Bengal,5,11,0
135020,1885923,46,16,single,rented,no,Magistrate,Thanjavur,Tamil_Nadu,8,14,0
51683,3580985,53,13,married,rented,no,Chef,Buxar[37],Bihar,13,14,1
74520,1989746,43,12,single,rented,yes,Physician,Siliguri,West_Bengal,4,14,0
217209,8034970,21,1,single,rented,yes,Army_officer,Chandigarh_city,Chandigarh,1,13,1
85044,6119115,63,16,single,rented,no,Consultant,Vijayanagaram,Andhra_Pradesh,7,12,0
173867,329515,50,10,single,rented,no,Computer_hardware_engineer,Dharmavaram,Andhra_Pradesh,4,11,0
155777,2681632,71,13,single,rented,yes,Police_officer,Raurkela_Industrial_Township,Odisha,4,12,0
105334,3393343,39,2,single,rented,yes,Drafter,Buxar[37],Bihar,2,13,0
24651,9652233,65,13,single,rented,no,Technical_writer,Gwalior,Madhya_Pradesh,12,14,0
245789,9172492,26,4,single,owned,yes,Secretary,Motihari[34],Bihar,4,14,0
151122,6198292,78,17,single,rented,no,Psychologist,Mangalore,Karnataka,7,11,0
155827,8416838,61,16,single,rented,yes,Computer_hardware_engineer,Kalyan-Dombivli,Maharashtra,9,11,0
230412,4888623,30,16,single,rented,no,Chef,Haldia,West_Bengal,3,14,0
30835,6982803,38,17,single,rented,no,Consultant,Bathinda,Punjab,5,11,0
196429,8524690,38,7,single,rented,yes,Consultant,Jodhpur,Rajasthan,7,12,0
180021,8654497,79,4,single,rented,no,Financial_Analyst,Bathinda,Punjab,4,13,0
62762,7781258,72,9,single,rented,no,Army_officer,South_Dumdum,West_Bengal,9,11,0
122678,5860796,42,15,married,rented,yes,Aviator,Chapra,Bihar,5,14,0
106561,64822,33,9,single,rented,yes,Computer_operator,Katihar,Bihar,9,11,1
56672,4476997,27,15,single,rented,no,Magistrate,Saharsa[29],Bihar,7,13,1
39061,9390849,25,10,married,rented,yes,Graphic_Designer,"Khora,_Ghaziabad",Uttar_Pradesh,10,13,0
86872,7124175,44,15,single,rented,yes,Chemical_engineer,Kirari_Suleman_Nagar,Delhi,7,10,1
163054,6942006,40,5,single,rented,no,Industrial_Engineer,Alwar,Rajasthan,5,14,0
247393,1742254,44,10,single,rented,yes,Air_traffic_controller,Deoghar,Jharkhand,10,14,0
23995,4485310,49,7,married,rented,no,Magistrate,Siliguri,West_Bengal,7,14,0
248683,1930730,41,9,single,rented,no,Web_designer,Sambhal,Uttar_Pradesh,7,11,0
181364,5495682,33,3,single,rented,no,Scientist,Tinsukia,Assam,3,12,0
230051,9297381,23,17,single,rented,no,Aviator,Salem,Tamil_Nadu,4,10,0
183841,5468664,30,2,single,rented,no,Chartered_Accountant,Kanpur,Uttar_Pradesh,2,14,0
96689,9192416,77,20,single,rented,no,Surgeon,Satna,Madhya_Pradesh,10,10,0
144335,93648,34,3,single,rented,no,Consultant,Bhavnagar,Gujarat,3,12,0
91820,7362882,37,7,married,rented,no,Psychologist,Bidhannagar,West_Bengal,7,12,0
122851,1808178,68,18,single,rented,yes,Design_Engineer,Orai,Uttar_Pradesh,14,12,0
6426,755002,59,12,single,rented,no,Computer_operator,Tezpur,Assam,12,10,0
128955,4164102,63,4,married,owned,no,Magistrate,Thanjavur,Tamil_Nadu,4,14,0
11716,2741396,28,7,single,rented,yes,Hotel_Manager,Bhatpara,West_Bengal,7,12,0
100125,5795495,34,16,single,rented,no,Chartered_Accountant,Gangtok,Sikkim,12,14,0
235764,3711584,44,4,single,rented,no,Industrial_Engineer,Kanpur,Uttar_Pradesh,4,13,0
180267,6565294,56,11,single,rented,no,Chemical_engineer,Baranagar,West_Bengal,11,14,0
233505,5633612,77,6,single,rented,no,Hotel_Manager,Nanded,Maharashtra,6,10,0
92192,8703835,21,11,single,rented,yes,Analyst,Nangloi_Jat,Delhi,11,12,0
179882,7073640,79,6,single,owned,yes,Chef,Dehri[30],Bihar,6,10,0
230395,5264933,56,9,single,rented,no,Fashion_Designer,Guntakal,Andhra_Pradesh,7,13,1
173216,8145890,48,5,single,rented,yes,Software_Developer,Avadi,Tamil_Nadu,5,11,0
169003,9680806,74,2,single,rented,no,Economist,Srinagar,Jammu_and_Kashmir,2,14,0
